id,nombre,municipio,comarca,provincia,direccion,codigo_postal,sector,tipo_instalacion,subtipo_instalacion,area_actividad,telefono,web_link,latitude,longitude,descripcion,maps_link,place_id,otro1,otro2,otro3
41,Pabellón Municipal A Feira do Monte,Cospeito,Tierra Chá,Lugo,"27377 A Feira do Monte, Lugo",27377.0,Instalaciones deportivas,Sports complex,Sports complex,,,,43.2361649,-7.5596248,,"https://www.google.com/maps/place/Pabell%C3%B3n+Municipal+A+Feira+do+Monte/@43.2361649,-7.5596248,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+Municipal+A+Feira+do+Monte!3m4!1s0xd31e9ba955db68d:0xc032cb84f0f69ffc!8m2!3d43.2361649!4d-7.5596248",ChIJjbZdlbrpMQ0R_J_28ITLMsA,"sports complex, Prevesos, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
44,Lucus CrossFit Lugo,Lugo,Lugo,Lugo,"R. Barbeito María, 4, 27003 Lugo",27003.0,Instalaciones deportivas,Gymnastics center,"Gymnastics center, Fitness center",,+34 679 45 53 14,http://www.lucuscrossfit.es/,43.0378915,-7.5503613,,"https://www.google.com/maps/place/Lucus+CrossFit+Lugo/@43.0378915,-7.5503613,14z/data=!4m8!1m2!2m1!1sLucus+CrossFit+Lugo!3m4!1s0xd31ce515c47265b:0x17b77ed21cde5e48!8m2!3d43.0378915!4d-7.5503613",ChIJWyZHXFHOMQ0RSF7eHNJ-txc,"sports complex, Prevesos, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
45,Campo de Futbol de Perlío (Os Pinares),Fene,Ferrol,A Coruña,"Camiño Castro, 34, 15500 Fene, A Coruña",15500.0,Instalaciones deportivas,Soccer field,Soccer field,,,,43.4646824,-8.17107,,"https://www.google.com/maps/place/Campo+de+Futbol+de+Perl%C3%ADo+%28Os+Pinares%29/@43.4646824,-8.17107,14z/data=!4m8!1m2!2m1!1sCampo+de+Futbol+de+Perl%C3%ADo+%28Os+Pinares%29!3m4!1s0xd2e75039085f499:0x54a98f311fdde2d2!8m2!3d43.4646824!4d-8.17107",ChIJmfSFkAN1Lg0R0uLdHzGPqVQ,"sports complex, Cruceiro, O (Perlio), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
48,Piscina Municipal do Tres,Vilarmaior,Betanzos,A Coruña,"Tres, 14, 15637 Vilarmaior, A Coruña",15637.0,Instalaciones deportivas,Outdoor swimming pool,Outdoor swimming pool,,,,43.340724,-8.1565312,,"https://www.google.com/maps/place/Piscina+Municipal+do+Tres/@43.340724,-8.1565312,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+do+Tres!3m4!1s0xd2e6dde73fb59e9:0x4b4de9976e981803!8m2!3d43.340724!4d-8.1565312",ChIJ6Vn7c95tLg0RAxiYbpfpTUs,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
55,"Piscina Municipal Visantoña, Santiso",Santiso,Tierra de Melide,A Coruña,"Unnamed Road, 15808, A Coruña",15808.0,Instalaciones deportivas,Swimming facility,Swimming facility,,,,42.8611223,-8.117429,,"https://www.google.com/maps/place/Piscina+Municipal+Visanto%C3%B1a%2C+Santiso/@42.8611223,-8.117429,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+Visanto%C3%B1a%2C+Santiso!3m4!1s0xd2fcb707d296e6d:0x51eccd6c0222710d!8m2!3d42.8611223!4d-8.117429",ChIJbW4pfXDLLw0RDXEiAmzN7FE,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
57,Piscina Municipal,A Pobra do Caramiñal,Barbanza,A Coruña,"Centro Escolar, 15949 A Pobra do Caramiñal, A Coruña",15949.0,Instalaciones deportivas,Swimming pool,Swimming pool,,+34 981 83 04 70,https://apobra.gal/es/,42.5981064,-8.9410508,,"https://www.google.com/maps/place/Piscina+Municipal/@42.5981064,-8.9410508,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal!3m4!1s0xd2f3b186768624f:0xe36e571418fc08ce!8m2!3d42.5981064!4d-8.9410508",ChIJT2JoZxg7Lw0Rzgj8GBRXbuM,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
59,Piscina Fluvial Viceso,Brión,Santiago,A Coruña,"Aldea Ninans, 15839, A Coruña",15839.0,Instalaciones deportivas,Outdoor swimming pool,Outdoor swimming pool,,,,42.8578166,-8.7460177,,"https://www.google.com/maps/place/Piscina+Fluvial+Viceso/@42.8578166,-8.7460177,14z/data=!4m8!1m2!2m1!1sPiscina+Fluvial+Viceso!3m4!1s0xd2ee39c7149e287:0xebee22c9948c96d3!8m2!3d42.8578166!4d-8.7460177",ChIJh-JJcZzjLg0R05aMlMki7us,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
62,Piscina Municipal,Caldas de Reis,Caldas,Pontevedra,"Rúa Jose Salgado, 30, 36650 Caldas de Reis, Pontevedra",36650.0,Instalaciones deportivas,Swimming pool,Swimming pool,,+34 986 54 08 31,http://www.piscinadecaldas.es/,42.6037725,-8.6362329,,"https://www.google.com/maps/place/Piscina+Municipal/@42.6037725,-8.6362329,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal!3m4!1s0xd2f0dc258eca93b:0x57ba7135c7388a37!8m2!3d42.6037725!4d-8.6362329",ChIJO6nsWMINLw0RN4o4xzVxulc,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
64,Piscina Municipal de Luou,Teo,Teo,A Coruña,"DP-6502, 5, 15883 Teo, A Coruña",15883.0,Instalaciones deportivas,Swimming pool,Swimming pool,,,,42.8081863,-8.573800499999999,,"https://www.google.com/maps/place/Piscina+Municipal+de+Luou/@42.808186299999996,-8.573800499999999,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+de+Luou!3m4!1s0xd2f03d6460f7095:0x580baa443238670a!8m2!3d42.808186299999996!4d-8.573800499999999",ChIJlXAPRtYDLw0RCmc4MkSqC1g,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
66,Piscinas Míguez,Caldas de Reis,Caldas,Pontevedra,"Av. da Circunvalación, 40, 36670 Cuntis, Pontevedra",36670.0,Instalaciones deportivas,Swimming facility,"Swimming facility, Pool cleaning service, Swimming pool contractor, Swimming pool repair service, Swimming pool supply store",,+34 986 53 06 79,http://www.piscinasmiguez.com/,42.5877492,-8.6427988,,"https://www.google.com/maps/place/Piscinas+M%C3%ADguez/@42.5877492,-8.6427988,14z/data=!4m8!1m2!2m1!1sPiscinas+M%C3%ADguez!3m4!1s0xd2f094f9659bdbb:0x8628805303f1c7bd!8m2!3d42.5877492!4d-8.6427988",ChIJu71Zlk8JLw0RvcfxA1OAKIY,"swimming pool, Triñans, Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
67,Aqus Piscinas,Pontevedra,Pontevedra,Pontevedra,"Aldea Cabanas, 6, 36143 Matalobos, Pontevedra",36143.0,Instalaciones deportivas,Swimming pool,Swimming pool,,+34 687 01 81 41,http://www.aqus.es/,42.4138709,-8.638267899999999,,"https://www.google.com/maps/place/Aqus+Piscinas/@42.4138709,-8.638267899999999,14z/data=!4m8!1m2!2m1!1sAqus+Piscinas!3m4!1s0xd2f71c90fff962b:0xd856c1779c4881d7!8m2!3d42.4138709!4d-8.638267899999999",ChIJK5b_D8lxLw0R14FInHfBVtg,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
68,Piscina Municipal Cuberta Da Ramallosa,Teo,Teo,A Coruña,"Rúa da República Arxentina, 23, 15883 A Ramallosa, A Coruña",15883.0,Instalaciones deportivas,Swimming pool,"Swimming pool, Gymnastics center, Padel court, Fitness center",,+34 981 80 39 22,http://beone.es/centers/teo,42.7914158,-8.5516375,,"https://www.google.com/maps/place/Piscina+Municipal+Cuberta+Da+Ramallosa/@42.791415799999996,-8.5516375,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+Cuberta+Da+Ramallosa!3m4!1s0xd2f014736a46f63:0x2075f5ae0e8d13dc!8m2!3d42.791415799999996!4d-8.5516375",ChIJY2-kNkcBLw0R3BONDq71dSA,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Sauna"": true, ""Swimming pool"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Children"": {""Good for kids"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
70,Piscina Municipal de Vilagarcía de Arousa,Vilagarcía de Arousa,Salnés,Pontevedra,"Rúa Adolfo Pedrido Morla, s/n, 36611 Vilagarcía de Arousa, Pontevedra",36611.0,Instalaciones deportivas,Swimming pool,"Swimming pool, Gymnastics center, Fitness center",,+34 986 51 27 16,https://www.serviocio.es/vilagarcia/,42.5841,-8.7749759,,"https://www.google.com/maps/place/Piscina+Municipal+de+Vilagarc%C3%ADa+de+Arousa/@42.5841,-8.7749759,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+de+Vilagarc%C3%ADa+de+Arousa!3m4!1s0xd2f1446fa059191:0xf569408b8bfe7aac!8m2!3d42.5841!4d-8.7749759",ChIJkZEF-kYULw0RrHr-i4tAafU,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Children"": {""Good for kids"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
71,Piscina municipal Barro,Barro,Pontevedra,Pontevedra,"Lugar Santo Antoniño, 11, 36194, Pontevedra",36194.0,Instalaciones deportivas,Swimming pool,Swimming pool,,,,42.5232032,-8.633253999999999,,"https://www.google.com/maps/place/Piscina+municipal+Barro/@42.5232032,-8.633253999999999,14z/data=!4m8!1m2!2m1!1sPiscina+municipal+Barro!3m4!1s0xd2f73afd91bdd21:0x864dd38023871988!8m2!3d42.5232032!4d-8.633253999999999",ChIJId0b2a9zLw0RiBmHI4DTTYY,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
72,Piscinas Salnés,Meis,Salnés,Pontevedra,"fontenla, 9, 36637 Fontenla, Pontevedra",36637.0,Construcción de instalaciones,Swimming pool contractor,Swimming pool contractor,,+34 986 71 53 48,https://www.piscinassalnes.com/,42.5162621,-8.6897899,,"https://www.google.com/maps/place/Piscinas+Saln%C3%A9s/@42.5162621,-8.6897899,14z/data=!4m8!1m2!2m1!1sPiscinas+Saln%C3%A9s!3m4!1s0xd2f6da338abb2ed:0xb5a62a4dbd37d201!8m2!3d42.5162621!4d-8.6897899",ChIJ7bKrOKNtLw0RAdI3vU0qprU,"swimming pool, Triñans, Galicia, ES",{},
74,Piscinas Rairiz de Veiga,Rairiz de Veiga,Limia,Ourense,"Lugar Rairiz de Veiga, 6, 32652 Rairiz de Veiga, Ourense",32652.0,Instalaciones deportivas,Swimming pool,Swimming pool,,,,42.0878392,-7.832036899999999,,"https://www.google.com/maps/place/Piscinas+Rairiz+de+Veiga/@42.0878392,-7.832036899999999,14z/data=!4m8!1m2!2m1!1sPiscinas+Rairiz+de+Veiga!3m4!1s0xd254d205e270f21:0x6248faff4c98c433!8m2!3d42.0878392!4d-7.832036899999999",ChIJIQ8nXiBNJQ0RM8SYTP_6SGI,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
76,BeOne Piscina Municipal Rianxo,Rianxo,Barbanza,A Coruña,"Rúa Rosalía de Castro, 6 A, 15920 Rianxo, A Coruña",15920.0,Instalaciones deportivas,Fitness center,"Fitness center, Gym, Swimming basin",,+34 981 86 00 86,https://beone.es/centers/rianxo,42.6522228,-8.8175144,,"https://www.google.com/maps/place/BeOne+Piscina+Municipal+Rianxo/@42.6522228,-8.8175144,14z/data=!4m8!1m2!2m1!1sBeOne+Piscina+Municipal+Rianxo!3m4!1s0xd2f17c6540ba93d:0x373864695c9c1de8!8m2!3d42.6522228!4d-8.8175144",ChIJPakLVMYXLw0R6B2cXGlkODc,"swimming pool, Triñans, Galicia, ES","{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Sauna"": true, ""Swimming pool"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Children"": {""Good for kids"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
77,Polideportivo TRAPA,Porto do Son,Noia,A Coruña,"Aldea o Mariño, 46, 15999 Goyanes, A Coruña",15999.0,Instalaciones deportivas,Fitness center,Fitness center,,,,42.7541175,-8.938750599999999,,"https://www.google.com/maps/place/Polideportivo+TRAPA/@42.7541175,-8.938750599999999,14z/data=!4m8!1m2!2m1!1sPolideportivo+TRAPA!3m4!1s0xd2f26a449e638c3:0xc4b0badce84b0cbb!8m2!3d42.7541175!4d-8.938750599999999",ChIJwzjmSaQmLw0RuwxL6Ny6sMQ,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",
78,Piscinas Míguez,Caldas de Reis,Caldas,Pontevedra,"N-550, 4, 36655 Caldas de Reis, Pontevedra",36655.0,Instalaciones deportivas,Swimming facility,Swimming facility,,+34 986 53 06 79,https://www.piscinasmiguez.com/,42.5877911,-8.6431325,,"https://www.google.com/maps/place/Piscinas+M%C3%ADguez/@42.5877911,-8.6431325,14z/data=!4m8!1m2!2m1!1sPiscinas+M%C3%ADguez!3m4!1s0xd2f0d3cf9776025:0x4fd785f2166d9377!8m2!3d42.5877911!4d-8.6431325",ChIJJWB3-TwNLw0Rd5NtFvKF108,"swimming pool, Triñans, Galicia, ES",{},
79,Therfri Norte Piscinas Gallegas,Lalín,Deza,Pontevedra,"Rúa do Areal, 59, 36519 Lalín, Pontevedra",36519.0,Fabricación de artículos y téxtil,Swimming pool supply store,Swimming pool supply store,,+34 986 18 11 63,http://www.piscinasgallegas.com/,42.6653983,-8.108503299999999,,"https://www.google.com/maps/place/Therfri+Norte+Piscinas+Gallegas/@42.6653983,-8.108503299999999,14z/data=!4m8!1m2!2m1!1sTherfri+Norte+Piscinas+Gallegas!3m4!1s0xd2fc739c66c8073:0xcb143df77c41e8cd!8m2!3d42.6653983!4d-8.108503299999999",ChIJc4BsxjnHLw0RzehBfPc9FMs,"swimming pool, Triñans, Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
80,Pavillón da Raña,Marín,Morrazo,Pontevedra,"Rúa Recamán, 26, 36915 Marín, Pontevedra",36915.0,Instalaciones deportivas,Sports complex,Sports complex,,+34 610 10 18 86,http://concellodemarin.es/?s=A+ra%C3%B1a,42.3841577,-8.6976914,,"https://www.google.com/maps/place/Pavill%C3%B3n+da+Ra%C3%B1a/@42.384157699999996,-8.6976914,14z/data=!4m8!1m2!2m1!1sPavill%C3%B3n+da+Ra%C3%B1a!3m4!1s0xd2f6f8444d3f8df:0xf3e61f12de43f4a7!8m2!3d42.384157699999996!4d-8.6976914",ChIJ3_jTRIRvLw0Rp_RD3hIf5vM,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
81,Centro deportivo municipal de Campolongo - BeOne Fitness & Sport,Pontevedra,Pontevedra,Pontevedra,"Praza da Constitución, s/n, 36003 Pontevedra",36003.0,Instalaciones deportivas,Swimming pool,"Swimming pool, Gymnastics center, Fitness center",,+34 986 86 38 55,http://beone.es/campolongo,42.4272692,-8.6443935,,"https://www.google.com/maps/place/Centro+deportivo+municipal+de+Campolongo+-+BeOne+Fitness+%26+Sport/@42.4272692,-8.6443935,14z/data=!4m8!1m2!2m1!1sCentro+deportivo+municipal+de+Campolongo+-+BeOne+Fitness+%26+Sport!3m4!1s0xd2f71ced064360f:0x3d8fee70b2977bc3!8m2!3d42.4272692!4d-8.6443935",ChIJDzZk0M5xLw0Rw3uXsnDujz0,"swimming pool, Triñans, Galicia, ES","{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Sauna"": true, ""Swimming pool"": true, ""Toilets"": true, ""Wi-Fi"": true}, ""Children"": {""Good for kids"": true}}",
82,Complexo Deportivo Municipal A Fieiteira,Ribeira,Barbanza,A Coruña,"CP-7305, 3, 15967 Ribeira, A Coruña",15967.0,Instalaciones deportivas,Sports complex,"Sports complex, Fitness center",,+34 981 87 36 46,http://ribeira.gal/,42.5467177,-8.9980992,,"https://www.google.com/maps/place/Complexo+Deportivo+Municipal+A+Fieiteira/@42.546717699999995,-8.9980992,14z/data=!4m8!1m2!2m1!1sComplexo+Deportivo+Municipal+A+Fieiteira!3m4!1s0xd2f38330993a19f:0x3bc57bc35b4d2b1!8m2!3d42.546717699999995!4d-8.9980992",ChIJn6GTCTM4Lw0RsdK0NbxXvAM,"swimming pool, Triñans, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
85,Piscina Cenlle,Cenlle,Ribeiro,Ourense,"32454 Cenlle, Province of Ourense",32454.0,Instalaciones deportivas,Swimming pool,Swimming pool,,,,42.3460528,-8.0861779,,"https://www.google.com/maps/place/Piscina+Cenlle/@42.346052799999995,-8.0861779,14z/data=!4m8!1m2!2m1!1sPiscina+Cenlle!3m4!1s0xd2ff3faa2909eb1:0xa4012c0e9a3801d1!8m2!3d42.346052799999995!4d-8.0861779",ChIJsZ6QovrzLw0R0QE4mg4sAaQ,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
86,"Polideportivo A Carballeira ""Secundino Basalo""",Ourense,Orense,Ourense,"Rúa Hórreo, 13, 32002 Ourense",32002.0,Instalaciones deportivas,Sports complex,Sports complex,,,,42.3338257,-7.874577599999999,,"https://www.google.com/maps/place/Polideportivo+A+Carballeira+%22Secundino+Basalo%22/@42.3338257,-7.874577599999999,14z/data=!4m8!1m2!2m1!1sPolideportivo+A+Carballeira+%22Secundino+Basalo%22!3m4!1s0xd2ff91ebd17c2a5:0x6b6a2c24aa0cb257!8m2!3d42.3338257!4d-7.874577599999999",ChIJpcIXvR75Lw0RV7IMqiQsams,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
87,Gaels Centro de Ocio,Cenlle,Ribeiro,Ourense,"Bajada al Balneario, 32, 32459 Ourense, Province of Ourense",32459.0,Instalaciones deportivas,Paintball center,Paintball center,,,http://www.gaels.es/,42.3282852,-8.030305799999999,,"https://www.google.com/maps/place/Gaels+Centro+de+Ocio/@42.328285199999996,-8.030305799999999,14z/data=!4m8!1m2!2m1!1sGaels+Centro+de+Ocio!3m4!1s0xd2ff69608625e5b:0x18f5c1ef96e0d91c!8m2!3d42.328285199999996!4d-8.030305799999999",ChIJW15iCJb2Lw0RHNnglu_B9Rg,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
88,EVOFIT ORENSE,San Cibrao das Viñas,Orense,Ourense,"Rúa Carballo, 1 PARQUE TECNOLOGICO DE, 32900, Province of Ourense",32900.0,Instalaciones deportivas,Gymnastics center,Gymnastics center,,+34 988 68 66 15,,42.294425,-7.802346,,"https://www.google.com/maps/place/EVOFIT+ORENSE/@42.294425,-7.802346,14z/data=!4m8!1m2!2m1!1sEVOFIT+ORENSE!3m4!1s0xd2ff9367fc2eef3:0x99f3bd87e6b6cf06!8m2!3d42.294425!4d-7.802346",ChIJ8-7Cfzb5Lw0RBs-25oe985k,"sports complex, Esposende (Cenlle), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online classes"": true, ""Outdoor services"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true, ""Swimming pool"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
89,Pazo dos Deportes Paco Paz,Ourense,Orense,Ourense,"Finca Sevilla, 41, 32005 Ourense",32005.0,Instalaciones deportivas,Fitness center,"Fitness center, Gymnastics center, Yoga studio",,+34 988 31 79 00,https://www.pazopacopaz.es/,42.3170959,-7.8641223,,"https://www.google.com/maps/place/Pazo+dos+Deportes+Paco+Paz/@42.3170959,-7.8641223,14z/data=!4m8!1m2!2m1!1sPazo+dos+Deportes+Paco+Paz!3m4!1s0xd2ffec8d796d5cf:0x6a94ad10c586ccea!8m2!3d42.3170959!4d-7.8641223",ChIJz9WW18j-Lw0R6syGxRCtlGo,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Basketball court"": true, ""Sauna"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Children"": {""Good for kids"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
90,Polideportivo municipal de Maside,Maside,O Carballiño,Ourense,"Estrada de Cea, 18I, 32570 Maside, Ourense",32570.0,Instalaciones deportivas,Sports complex,Sports complex,,,,42.4144028,-8.0269259,,"https://www.google.com/maps/place/Polideportivo+municipal+de+Maside/@42.4144028,-8.0269259,14z/data=!4m8!1m2!2m1!1sPolideportivo+municipal+de+Maside!3m4!1s0xd2ff1e85327adbd:0x99f8ee2e47a9d47d!8m2!3d42.4144028!4d-8.0269259",ChIJva0nU-jxLw0RfdSpRy7u-Jk,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
91,Polideportivo IES Universidade Laboral,Ourense,Orense,Ourense,"Rúa Cuña de Cima, 22, 32005 Ourense",32005.0,Instalaciones deportivas,Sports complex,Sports complex,,,,42.3173363,-7.8542371,,"https://www.google.com/maps/place/Polideportivo+IES+Universidade+Laboral/@42.3173363,-7.8542371,14z/data=!4m8!1m2!2m1!1sPolideportivo+IES+Universidade+Laboral!3m4!1s0xd2fffb3fb1fdc0b:0xbdecb10241c69c31!8m2!3d42.3173363!4d-7.8542371",ChIJC9wf-7P_Lw0RMZzGQQKx7L0,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
92,Pavillón dos Remedios,Ourense,Orense,Ourense,"Av. Pardo de Cela, 2, 32002 Ourense, Province of Ourense",32002.0,Instalaciones deportivas,Sports complex,"Sports complex, Fitness center",,+34 988 37 05 39,http://www.deportesourense.com/,42.3435785,-7.8703596,,"https://www.google.com/maps/place/Pavill%C3%B3n+dos+Remedios/@42.3435785,-7.8703596,14z/data=!4m8!1m2!2m1!1sPavill%C3%B3n+dos+Remedios!3m4!1s0xd2ffeb49429299f:0x72ecd0fb03a79210!8m2!3d42.3435785!4d-7.8703596",ChIJnykplLT-Lw0REJKnA_vQ7HI,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
93,Ximnasio Golfiños,Barbadás,Orense,Ourense,"Av. de Celanova, 1, 32002 Barbadás, Province of Ourense",32002.0,Instalaciones deportivas,Gymnastics center,Gymnastics center,,+34 988 22 43 97,,42.3142608,-7.884230599999999,,"https://www.google.com/maps/place/Ximnasio+Golfi%C3%B1os/@42.3142608,-7.8842305999999995,14z/data=!4m8!1m2!2m1!1sXimnasio+Golfi%C3%B1os!3m4!1s0xd2ff8d9f58014a7:0xdc347080351c33c4!8m2!3d42.3142608!4d-7.8842305999999995",ChIJpxSA9dn4Lw0RxDMcNYBwNNw,"sports complex, Esposende (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Swimming pool"": true}, ""Children"": {""Good for kids"": true}}",
