query,name,site,subtypes,category,type,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"public swimming pool, 27334, Castroncelos, Galicia, ES",Piscina de Paradela,,Swimming pool,Piscina,Swimming pool,,"27611 Paradela, Lugo",,,Paradela,27611.0,Lugo,,Spain,ES,42.7652456,-7.562410799999999,Europe/Madrid,,False,4.6,29.0,https://search.google.com/local/reviews?placeid=ChIJ0RrDVHk6MA0RZ2LeD0_TsyU&q=*&authuser=0&hl=en&gl=ES,,,1.0,0.0,1.0,6.0,21.0,11.0,https://lh5.googleusercontent.com/p/AF1QipNLBrPmXffsakEbpX76UzdDvZIrBnJsJ4lVaeo=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNLBrPmXffsakEbpX76UzdDvZIrBnJsJ4lVaeo=w1600-h1000-k-no,,,,,,CLOSED_TEMPORARILY,{},,,,,,False,,Piscina de Paradela,,,,,,"https://www.google.com/maps/place/Piscina+de+Paradela/@42.7652456,-7.562410799999999,14z/data=!4m8!1m2!2m1!1sPiscina+de+Paradela!3m4!1s0xd303a7954c31ad1:0x25b3d34f0fde6267!8m2!3d42.7652456!4d-7.562410799999999",ChIJ0RrDVHk6MA0RZ2LeD0_TsyU,0xd303a7954c31ad1:0x25b3d34f0fde6267,2716747336756650599,2.7167473367566505e+18,
"public swimming pool, 27334, Castroncelos, Galicia, ES",Piscinas Municipais de Castroverde,,Public swimming pool,attractions,Public swimming pool,+34 982 31 20 80,"Piscinas Municipales, 27120 Castroverde, Lugo",,Piscinas Municipales,Castroverde,27120.0,Lugo,,Spain,ES,43.0254754,-7.33061,Europe/Madrid,,False,4.5,123.0,https://search.google.com/local/reviews?placeid=ChIJ_U2YZV2xMQ0R0iEukzK-dKw&q=*&authuser=0&hl=en&gl=ES,,,7.0,2.0,6.0,21.0,87.0,41.0,https://lh5.googleusercontent.com/p/AF1QipPVOoYdIIb9tK7P4qikBYCGJhRwcTev3mMZKhIR=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPVOoYdIIb9tK7P4qikBYCGJhRwcTev3mMZKhIR=w1600-h1000-k-no,,,,,,CLOSED_TEMPORARILY,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,https://lh6.googleusercontent.com/-d_CmNmg5cXo/AAAAAAAAAAI/AAAAAAAAAAA/vXO4q_vMCuU/s44-p-k-no-ns-nd/photo.jpg,,,True,118145929808348011000,Piscinas Municipais de Castroverde,https://www.google.com/maps/contrib/118145929808348011000,,,,,"https://www.google.com/maps/place/Piscinas+Municipais+de+Castroverde/@43.0254754,-7.33061,14z/data=!4m8!1m2!2m1!1sPiscinas+Municipais+de+Castroverde!3m4!1s0xd31b15d65984dfd:0xac74be32932e21d2!8m2!3d43.0254754!4d-7.33061",ChIJ_U2YZV2xMQ0R0iEukzK-dKw,0xd31b15d65984dfd:0xac74be32932e21d2,12426766396248957394,-6.019977677460595e+18,
"public swimming pool, 36740, Gandara (Tomiño), Galicia, ES",Piscina Peneso,,Swimming pool,Piscina,Swimming pool,,"Estrada de Circunvalación, 140, 36788 A Guarda, Pontevedra",,"Estrada de Circunvalación, 140",A Guarda,36788.0,Pontevedra,,Spain,ES,41.8911196,-8.8783072,Europe/Madrid,,False,,,,,,,,,,,8.0,https://lh5.googleusercontent.com/p/AF1QipO8PCOMZRVxExqXjLUhiP8oCFCMaXABI8IjU4JR=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO8PCOMZRVxExqXjLUhiP8oCFCMaXABI8IjU4JR=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscina Peneso,,,,,,"https://www.google.com/maps/place/Piscina+Peneso/@41.891119599999996,-8.8783072,14z/data=!4m8!1m2!2m1!1sPiscina+Peneso!3m4!1s0xd25c155d734e879:0x2afe13d1e844b656!8m2!3d41.891119599999996!4d-8.8783072",ChIJeeg011XBJQ0RVrZE6NET_io,0xd25c155d734e879:0x2afe13d1e844b656,3097935385943389782,,
"public swimming pool, 36740, Gandara (Tomiño), Galicia, ES",Piscina Climatizada Municipal da Guarda,http://www.piscinamunicipalaguarda.com/,"Indoor swimming pool, Gym",Piscina cuberta,Indoor swimming pool,+34 986 61 14 12,"s/n, Avenida Paseo Portugal, 36788 A Guarda, Pontevedra",,"s/n, Avenida Paseo Portugal",A Guarda,36788.0,Pontevedra,,Spain,ES,41.8994773,-8.8594726,Europe/Madrid,,False,4.1,150.0,"https://search.google.com/local/reviews?placeid=ChIJs9SQtpjqJQ0R8N4n1WvWsdE&q=public+swimming+pool,+36740,+Gandara+(Tomi%C3%B1o),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,9.0,7.0,19.0,35.0,80.0,20.0,https://lh5.googleusercontent.com/p/AF1QipMb82fGsHC1_KS8rTdIqn9h5hRIcwIyyW5xV2h4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMb82fGsHC1_KS8rTdIqn9h5hRIcwIyyW5xV2h4=w1600-h1000-k-no,,"{""Monday"": ""8AM-1PM,4:30-10:30PM"", ""Tuesday"": ""8AM-1PM,4:30-10:30PM"", ""Wednesday"": ""8AM-1PM,4:30-10:30PM"", ""Thursday"": ""8AM-1PM,4:30-10:30PM"", ""Friday"": ""8AM-1PM,4:30-10:30PM"", ""Saturday"": ""9:30AM-1:30PM"", ""Sunday"": ""9:30AM-1:30PM""}","Monday:8AM-1PM,4:30-10:30PM|Tuesday:8AM-1PM,4:30-10:30PM|Wednesday:8AM-1PM,4:30-10:30PM|Thursday:8AM-1PM,4:30-10:30PM|Friday:8AM-1PM,4:30-10:30PM|Saturday:9:30AM-1:30PM|Sunday:9:30AM-1:30PM",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscina Climatizada Municipal da Guarda,,,,,,"https://www.google.com/maps/place/Piscina+Climatizada+Municipal+da+Guarda/@41.8994773,-8.8594726,14z/data=!4m8!1m2!2m1!1sPiscina+Climatizada+Municipal+da+Guarda!3m4!1s0xd25ea98b690d4b3:0xd1b1d66bd527def0!8m2!3d41.8994773!4d-8.8594726",ChIJs9SQtpjqJQ0R8N4n1WvWsdE,0xd25ea98b690d4b3:0xd1b1d66bd527def0,15110093983430729456,-3.3366500902788224e+18,
"public swimming pool, 36740, Gandara (Tomiño), Galicia, ES",Concello de Tomiño,https://tomino.gal/,City or town hall,Ayuntamiento,City or town hall,+34 986 62 20 01,"Praza do Seixo, 1, 36740 Tomiño, Pontevedra",,"Praza do Seixo, 1",Tomiño,36740.0,Pontevedra,,Spain,ES,41.9912603,-8.7427607,Europe/Madrid,,False,4.3,126.0,"https://search.google.com/local/reviews?placeid=ChIJFdurX1eRJQ0Rp5moA1h8VuQ&q=public+swimming+pool,+36740,+Gandara+(Tomi%C3%B1o),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,9.0,5.0,5.0,26.0,81.0,314.0,https://lh5.googleusercontent.com/p/AF1QipOeBIhKUEoYYdxojX16sVrcjB0vK-BWpajAeKoB=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOeBIhKUEoYYdxojX16sVrcjB0vK-BWpajAeKoB=w1600-h1000-k-no,,"{""Monday"": ""9AM-3PM"", ""Tuesday"": ""9AM-3PM"", ""Wednesday"": ""9AM-3PM"", ""Thursday"": ""9AM-3PM"", ""Friday"": ""9AM-3PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",Monday:9AM-3PM|Tuesday:9AM-3PM|Wednesday:9AM-3PM|Thursday:9AM-3PM|Friday:9AM-3PM|Saturday:Closed|Sunday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,https://lh6.googleusercontent.com/-FiyhY9guETg/AAAAAAAAAAI/AAAAAAAAAAA/00OH84UbfXU/s44-p-k-no-ns-nd/photo.jpg,,,True,102808314346949340221,Concello de Tomiño,https://www.google.com/maps/contrib/102808314346949340221,,,,,"https://www.google.com/maps/place/Concello+de+Tomi%C3%B1o/@41.9912603,-8.7427607,14z/data=!4m8!1m2!2m1!1sConcello+de+Tomi%C3%B1o!3m4!1s0xd2591575fabdb15:0xe4567c5803a899a7!8m2!3d41.9912603!4d-8.7427607",ChIJFdurX1eRJQ0Rp5moA1h8VuQ,0xd2591575fabdb15:0xe4567c5803a899a7,16453475006105033127,-1.9932690676045184e+18,
"public swimming pool, 36714, Malvas (Santiago), Galicia, ES",Piscina municipal de Tui,,Public swimming pool,attractions,Public swimming pool,,"Tr.ª Canónigo Valiño, 36700 Tui, Pontevedra",,Tr.ª Canónigo Valiño,Tui,36700.0,Pontevedra,,Spain,ES,42.0500222,-8.6419783,Europe/Madrid,,False,4.2,64.0,https://search.google.com/local/reviews?placeid=ChIJP5dbQ76aJQ0RH61Co5-9YE4&q=*&authuser=0&hl=en&gl=ES,,,3.0,2.0,12.0,12.0,35.0,17.0,https://lh5.googleusercontent.com/p/AF1QipMmvEymdX7p_tIzntroYRyhU9Xr_P47X_G_RNXm=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMmvEymdX7p_tIzntroYRyhU9Xr_P47X_G_RNXm=w1600-h1000-k-no,,,,,,CLOSED_TEMPORARILY,{},,,https://lh5.googleusercontent.com/-ZEx5gOAhv60/AAAAAAAAAAI/AAAAAAAAAAA/KmT-KwLeUF8/s44-p-k-no-ns-nd/photo.jpg,,,True,101359752079881239530,Piscina municipal de Tui,https://www.google.com/maps/contrib/101359752079881239530,,,,,"https://www.google.com/maps/place/Piscina+municipal+de+Tui/@42.0500222,-8.6419783,14z/data=!4m8!1m2!2m1!1sPiscina+municipal+de+Tui!3m4!1s0xd259abe435b973f:0x4e60bd9fa342ad1f!8m2!3d42.0500222!4d-8.6419783",ChIJP5dbQ76aJQ0RH61Co5-9YE4,0xd259abe435b973f:0x4e60bd9fa342ad1f,5647722426059107615,5.647722426059107e+18,
"outdoor swimming pool, 15108, Moucho, O (San Lourenzo De Berdillo-Carballo), Galicia, ES",Piscina Municipal de Carballo,https://piscinasmunicipales.es/la-coruna/piscina-municipal-de-carballo/,Public swimming pool,attractions,Public swimming pool,+34 981 70 21 09,"Rúa Vila de Noia, 13, 15108 Carballo, A Coruña",,"Rúa Vila de Noia, 13",Carballo,15108.0,A Coruña,,Spain,ES,43.217429,-8.6839675,Europe/Madrid,,False,4.3,21.0,"https://search.google.com/local/reviews?placeid=ChIJz6PFtGWTLg0RgeOynNFvMTo&q=outdoor+swimming+pool,+15108,+Moucho,+O+(San+Lourenzo+De+Berdillo-Carballo),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,3.0,0.0,1.0,1.0,16.0,4.0,https://lh5.googleusercontent.com/p/AF1QipOkelnnI11tzCumFA3GaSyJrj8Nf9sTm00JrsSz=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOkelnnI11tzCumFA3GaSyJrj8Nf9sTm00JrsSz=w1600-h1000-k-no,,"{""Monday"": ""8AM-9:30PM"", ""Tuesday"": ""8AM-9:30PM"", ""Wednesday"": ""8AM-9:30PM"", ""Thursday"": ""8AM-9:30PM"", ""Friday"": ""8AM-9:30PM"", ""Saturday"": ""10AM-2PM,5-8PM"", ""Sunday"": ""10AM-1PM""}","Monday:8AM-9:30PM|Tuesday:8AM-9:30PM|Wednesday:8AM-9:30PM|Thursday:8AM-9:30PM|Friday:8AM-9:30PM|Saturday:10AM-2PM,5-8PM|Sunday:10AM-1PM",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,,,,False,,Piscina Municipal de Carballo,,,,,,"https://www.google.com/maps/place/Piscina+Municipal+de+Carballo/@43.217428999999996,-8.6839675,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+de+Carballo!3m4!1s0xd2e9365b4c5a3cf:0x3a316fd19cb2e381!8m2!3d43.217428999999996!4d-8.6839675",ChIJz6PFtGWTLg0RgeOynNFvMTo,0xd2e9365b4c5a3cf:0x3a316fd19cb2e381,4193255674126459777,4.19325567412646e+18,
"outdoor swimming pool, 15108, Moucho, O (San Lourenzo De Berdillo-Carballo), Galicia, ES",A Piscina,,Swimming pool,Piscina,Swimming pool,+34 981 70 21 09,"Rúa Vila de Corcubión, 42, 15100 Carballo, A Coruña",,"Rúa Vila de Corcubión, 42",Carballo,15100.0,A Coruña,,Spain,ES,43.2165545,-8.683442699999999,Europe/Madrid,,False,4.3,23.0,"https://search.google.com/local/reviews?placeid=ChIJKVfm3z2SLg0REAmv2Gm5TV8&q=outdoor+swimming+pool,+15108,+Moucho,+O+(San+Lourenzo+De+Berdillo-Carballo),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,2.0,0.0,2.0,5.0,14.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ool1MLu49kdhu5w8qGOYHg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=151.86987&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipM2zniWYcTNpoWJVaOdj17XrTXYe9FlCyhUmoXJ=w1600-h1000-k-no,,"{""Monday"": ""9AM-1:30AM"", ""Tuesday"": ""9AM-1:30AM"", ""Wednesday"": ""9AM-1:30AM"", ""Thursday"": ""9AM-1:30AM"", ""Friday"": ""9AM-1:30AM"", ""Saturday"": ""10AM-4PM,6PM-1:30AM"", ""Sunday"": ""10AM-3PM""}","Monday:9AM-1:30AM|Tuesday:9AM-1:30AM|Wednesday:9AM-1:30AM|Thursday:9AM-1:30AM|Friday:9AM-1:30AM|Saturday:10AM-4PM,6PM-1:30AM|Sunday:10AM-3PM",,,OPERATIONAL,{},,,,,,False,,A Piscina,,,,,,"https://www.google.com/maps/place/A+Piscina/@43.2165545,-8.683442699999999,14z/data=!4m8!1m2!2m1!1sA+Piscina!3m4!1s0xd2e923ddfe65729:0x5f4db969d8af0910!8m2!3d43.2165545!4d-8.683442699999999",ChIJKVfm3z2SLg0REAmv2Gm5TV8,0xd2e923ddfe65729:0x5f4db969d8af0910,6867348871067928848,6.867348871067929e+18,
"outdoor swimming pool, 15108, Moucho, O (San Lourenzo De Berdillo-Carballo), Galicia, ES",Piscinas Gelo,https://piscinasyreparaciones.es/,"Swimming pool contractor, Construction company, Plumber, Pool cleaning service, Swimming pool repair service",Contratista de piscinas,Swimming pool contractor,+34 651 03 46 79,"Rúa Vila de Noia, 10, 15100 Carballo, A Coruña",,"Rúa Vila de Noia, 10",Carballo,15100.0,A Coruña,,Spain,ES,43.2158734,-8.6839821,Europe/Madrid,,False,5.0,9.0,"https://search.google.com/local/reviews?placeid=ChIJK3YDX8KTLg0RSELTomJ_xGg&q=outdoor+swimming+pool,+15108,+Moucho,+O+(San+Lourenzo+De+Berdillo-Carballo),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,0.0,0.0,0.0,9.0,10.0,https://lh5.googleusercontent.com/p/AF1QipOymqfy4NdK5vog68TnAFlOn2n4HXLBFz7rFDBi=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOymqfy4NdK5vog68TnAFlOn2n4HXLBFz7rFDBi=w1600-h1000-k-no,,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""Closed""}",Monday:8AM-9PM|Tuesday:8AM-9PM|Wednesday:8AM-9PM|Thursday:8AM-9PM|Friday:8AM-9PM|Saturday:9AM-3PM|Sunday:Closed,,,OPERATIONAL,{},,,https://lh5.googleusercontent.com/-EUaLyUfQ6DY/AAAAAAAAAAI/AAAAAAAAAAA/uNiC2osVyDQ/s44-p-k-no-ns-nd/photo.jpg,,,True,102506740239179884637,Piscinas Gelo,https://www.google.com/maps/contrib/102506740239179884637,,,,,"https://www.google.com/maps/place/Piscinas+Gelo/@43.2158734,-8.6839821,14z/data=!4m8!1m2!2m1!1sPiscinas+Gelo!3m4!1s0xd2e93c25f03762b:0x68c47f62a2d34248!8m2!3d43.2158734!4d-8.6839821",ChIJK3YDX8KTLg0RSELTomJ_xGg,0xd2e93c25f03762b:0x68c47f62a2d34248,7549298936995070536,7.549298936995071e+18,
"outdoor swimming pool, 15108, Moucho, O (San Lourenzo De Berdillo-Carballo), Galicia, ES",Pisicina Municipal Carballo Calero,http://www.carballo.org/deporte/directorio.php?id=57,"Sports complex, Indoor swimming pool",Polideportivo,Sports complex,+34 981 75 81 01,"PISCINA MUNICIPAL, Rúa Carballo Calero, S/N, 15100 Carballo, A Coruña",,"PISCINA MUNICIPAL, Rúa Carballo Calero, S/N",Carballo,15100.0,A Coruña,,Spain,ES,43.2174787,-8.6966564,Europe/Madrid,,False,4.2,124.0,"https://search.google.com/local/reviews?placeid=ChIJFW4MEjGSLg0RAVQkO7WqOJg&q=outdoor+swimming+pool,+15108,+Moucho,+O+(San+Lourenzo+De+Berdillo-Carballo),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,2.0,3.0,25.0,36.0,58.0,6.0,https://lh5.googleusercontent.com/p/AF1QipMIbZflgowQddLmAD5jtsnDDJaXQNO7PHlobQ6T=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMIbZflgowQddLmAD5jtsnDDJaXQNO7PHlobQ6T=w1600-h1000-k-no,,"{""Monday"": ""7:15AM-1PM,3:30-10:30PM"", ""Tuesday"": ""7:15AM-1PM,3:30-10:30PM"", ""Wednesday"": ""7:15AM-1PM,3:30-10:30PM"", ""Thursday"": ""7:15AM-1PM,3:30-10:30PM"", ""Friday"": ""7:15AM-1PM,3:30-10:30PM"", ""Saturday"": ""9AM-1:30PM"", ""Sunday"": ""Closed""}","Monday:7:15AM-1PM,3:30-10:30PM|Tuesday:7:15AM-1PM,3:30-10:30PM|Wednesday:7:15AM-1PM,3:30-10:30PM|Thursday:7:15AM-1PM,3:30-10:30PM|Friday:7:15AM-1PM,3:30-10:30PM|Saturday:9AM-1:30PM|Sunday:Closed",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Pisicina Municipal Carballo Calero,,,,,,"https://www.google.com/maps/place/Pisicina+Municipal+Carballo+Calero/@43.2174787,-8.6966564,14z/data=!4m8!1m2!2m1!1sPisicina+Municipal+Carballo+Calero!3m4!1s0xd2e9231120c6e15:0x9838aab53b245401!8m2!3d43.2174787!4d-8.6966564",ChIJFW4MEjGSLg0RAVQkO7WqOJg,0xd2e9231120c6e15:0x9838aab53b245401,10968704587818882049,-7.47803948589067e+18,
"outdoor swimming pool, 15108, Moucho, O (San Lourenzo De Berdillo-Carballo), Galicia, ES",Pabellón Vila de Noia,http://www.carballo.org/servizos/internav42.php?txt=instalacions_deportivas,Sports complex,Complexo deportivo,Sports complex,+34 981 70 21 09,"Rúa Vila de Noia, s/n, 15100 Carballo, A Coruña",,"Rúa Vila de Noia, s/n",Carballo,15100.0,A Coruña,,Spain,ES,43.2171344,-8.684044,Europe/Madrid,,False,4.3,369.0,"https://search.google.com/local/reviews?placeid=ChIJp1XnH7OWLg0RfgzromVkVcA&q=outdoor+swimming+pool,+15108,+Moucho,+O+(San+Lourenzo+De+Berdillo-Carballo),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,12.0,14.0,36.0,92.0,215.0,115.0,https://lh5.googleusercontent.com/p/AF1QipOmKRtGCgjKmEdIbvMU00BsxeKI_i8-0WX54XN8=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOmKRtGCgjKmEdIbvMU00BsxeKI_i8-0WX54XN8=w1600-h1000-k-no,,"{""Monday"": ""7:15AM-1PM,3:30-10:30PM"", ""Tuesday"": ""7:15AM-1PM,3:30-10:30PM"", ""Wednesday"": ""7:15AM-1PM,3:30-10:30PM"", ""Thursday"": ""7:15AM-1PM,3:30-10:30PM"", ""Friday"": ""7:15AM-1PM,3:30-10:30PM"", ""Saturday"": ""9AM-1:30PM"", ""Sunday"": ""Closed""}","Monday:7:15AM-1PM,3:30-10:30PM|Tuesday:7:15AM-1PM,3:30-10:30PM|Wednesday:7:15AM-1PM,3:30-10:30PM|Thursday:7:15AM-1PM,3:30-10:30PM|Friday:7:15AM-1PM,3:30-10:30PM|Saturday:9AM-1:30PM|Sunday:Closed",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Pabellón Vila de Noia,,,,,,"https://www.google.com/maps/place/Pabell%C3%B3n+Vila+de+Noia/@43.2171344,-8.684044,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+Vila+de+Noia!3m4!1s0xd2e96b31fe755a7:0xc0556465a2eb0c7e!8m2!3d43.2171344!4d-8.684044",ChIJp1XnH7OWLg0RfgzromVkVcA,0xd2e96b31fe755a7:0xc0556465a2eb0c7e,13859093815990357118,-4.5876502577191946e+18,
"outdoor swimming pool, 15108, Moucho, O (San Lourenzo De Berdillo-Carballo), Galicia, ES",Piscina Municipal de San Sadurniño,http://www.sansadurnino.gal/,Public swimming pool,attractions,Public swimming pool,+34 981 49 00 27,"Currás, 24, 15560 Os Currás, A Coruña",,"Currás, 24",Os Currás,15560.0,A Coruña,,Spain,ES,43.5330797,-8.0624583,Europe/Madrid,,False,4.4,130.0,"https://search.google.com/local/reviews?placeid=ChIJa22N1pDhLQ0RqTie7rQ6-Og&q=outdoor+swimming+pool,+15108,+Moucho,+O+(San+Lourenzo+De+Berdillo-Carballo),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,3.0,2.0,16.0,28.0,81.0,37.0,https://lh5.googleusercontent.com/p/AF1QipMobCNa7Rsgmy0SP4WvwYDJT0-kgEng6HT3hmQA=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMobCNa7Rsgmy0SP4WvwYDJT0-kgEng6HT3hmQA=w1600-h1000-k-no,,"{""Monday"": ""3-9PM"", ""Tuesday"": ""3-9PM"", ""Wednesday"": ""3-9PM"", ""Thursday"": ""3-9PM"", ""Friday"": ""3-9PM"", ""Saturday"": ""2-9PM"", ""Sunday"": ""2-9PM""}",Monday:3-9PM|Tuesday:3-9PM|Wednesday:3-9PM|Thursday:3-9PM|Friday:3-9PM|Saturday:2-9PM|Sunday:2-9PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,https://lh3.googleusercontent.com/-MPcSdG3BsOo/AAAAAAAAAAI/AAAAAAAAAAA/iDhfSD-_le4/s44-p-k-no-ns-nd/photo.jpg,,,True,101179885127260147129,Piscina Municipal de San Sadurniño,https://www.google.com/maps/contrib/101179885127260147129,,,,,"https://www.google.com/maps/place/Piscina+Municipal+de+San+Sadurni%C3%B1o/@43.533079699999995,-8.0624583,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+de+San+Sadurni%C3%B1o!3m4!1s0xd2de190d68d6d6b:0xe8f83ab4ee9e38a9!8m2!3d43.533079699999995!4d-8.0624583",ChIJa22N1pDhLQ0RqTie7rQ6-Og,0xd2de190d68d6d6b:0xe8f83ab4ee9e38a9,16787232159795394729,-1.6595119139141568e+18,
"outdoor swimming pool, 15108, Moucho, O (San Lourenzo De Berdillo-Carballo), Galicia, ES",Balneario de Carballo,http://www.balneariodecarballo.com/,"Wellness hotel, Bar, Cafeteria, Function room facility, Health spa, Hotel, Indoor swimming pool, Medical spa, Wi-Fi spot",hotels,Wellness hotel,+34 981 70 33 54,"Rúa Estrela, 10, 15100 Carballo, A Coruña",,"Rúa Estrela, 10",Carballo,15100.0,A Coruña,,Spain,ES,43.2140899,-8.6915953,Europe/Madrid,,False,4.0,118.0,"https://search.google.com/local/reviews?placeid=ChIJS5F4ljmSLg0RClm8s5K-DWc&q=outdoor+swimming+pool,+15108,+Moucho,+O+(San+Lourenzo+De+Berdillo-Carballo),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,12.0,3.0,8.0,43.0,52.0,88.0,https://lh3.googleusercontent.com/gps-proxy/AMy85WJ3smoQUK1SYKVZrXtAQOuyQecit6Rw_vcnnz0JCjqNFyG5uSPW5M31y9K33XPVdS6hoHwD700_qXi096c4nZTcoHi7WscL0i8vsEPdQBEBEwexumDGNjg2kJjNqXDv8xZLtEVcWq-nGognGzay1zCa4ZV8zO7DAA_Jm8T8GDAkDXqz2barFDJs=w800-h500-k-no,https://lh3.googleusercontent.com/gps-proxy/AMy85WJ3smoQUK1SYKVZrXtAQOuyQecit6Rw_vcnnz0JCjqNFyG5uSPW5M31y9K33XPVdS6hoHwD700_qXi096c4nZTcoHi7WscL0i8vsEPdQBEBEwexumDGNjg2kJjNqXDv8xZLtEVcWq-nGognGzay1zCa4ZV8zO7DAA_Jm8T8GDAkDXqz2barFDJs=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Other"": {""Pool"": true, ""Spa"": true, ""Free Wi-Fi"": true, ""Wi-Fi"": true, ""Star rating"": ""2 stars"", ""Check-out time"": ""12:00"", ""Check-in time"": ""14:00""}, ""Amenities"": {""Free Wi-Fi"": true}}",2 stars,,https://lh4.googleusercontent.com/-EIW4jLNkf6g/AAAAAAAAAAI/AAAAAAAAAAA/ScSvYzgkUZM/s44-p-k-no-ns-nd/photo.jpg,"Low-key rooms in a casual hotel featuring a spa with thermal water treatments, plus a restaurant.",,True,104876545005048459559,Balneario de Carballo,https://www.google.com/maps/contrib/104876545005048459559,,,,,"https://www.google.com/maps/place/Balneario+de+Carballo/@43.2140899,-8.6915953,14z/data=!4m8!1m2!2m1!1sBalneario+de+Carballo!3m4!1s0xd2e92399678914b:0x670dbe92b3bc590a!8m2!3d43.2140899!4d-8.6915953",ChIJS5F4ljmSLg0RClm8s5K-DWc,0xd2e92399678914b:0x670dbe92b3bc590a,7425800897893783818,7.425800897893784e+18,
